#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
   17246      21.3709       1.7113       0.0000       2.3711       1.4522       1.4985       1.5690       1.4306     143.7604
   17247      21.3764       1.7010       0.0000       2.3157       1.5043       1.5508       1.6224       1.4881     139.3327
   17248      21.4161       1.6496       0.0000       2.2996       1.4696       1.5375       1.5489       1.4782     141.5997
   17249      21.3341       1.7300       0.0000       2.2966       1.5141       1.5706       1.6200       1.5123     132.4370
   17250      21.3899       1.6840       0.0000       2.3427       1.3673       1.4311       1.4653       1.3638     136.5614
   17251      21.4394       1.7316       0.0000       2.3223       1.3909       1.4408       1.5089       1.3710     147.9140
   17252      21.4004       1.7417       0.0000       2.3518       1.2916       1.3388       1.4154       1.2615     148.3591
   17253      21.4087       1.7604       0.0000       2.4297       1.4605       1.4965       1.5972       1.4232     142.4389
   17254      21.4555       1.7502       0.0000       2.1803       1.3230       1.3743       1.4409       1.3181     143.1816
   17255      21.4212       1.8395       0.0000       2.4195       1.3756       1.3973       1.5207       1.3079     133.3677
   17256      21.3456       1.8472       0.0000       2.3455       1.4053       1.4319       1.5619       1.3435     142.2486
   17257      21.4442       1.8915       0.0000       2.4467       1.3902       1.4166       1.5436       1.3375     142.1991
   17258      21.3446       1.8790       0.0000       2.4210       1.3125       1.3462       1.4597       1.2713     134.2745
   17259      21.3631       1.7981       0.0000       2.4026       1.3425       1.3792       1.4719       1.3123     123.6476
   17260      21.3771       1.7893       0.0000       2.3589       1.3540       1.3902       1.4887       1.3225     141.3235
   17261      21.3835       1.7976       0.0000       2.4267       1.4974       1.5382       1.6214       1.4717     144.1198
   17262      21.3999       1.7277       0.0000       2.3263       1.4287       1.4743       1.5516       1.4040     140.7807
   17263      21.4294       1.6981       0.0000       2.4088       1.4133       1.4515       1.5480       1.3843     152.0327
   17264      21.3770       1.7135       0.0000       2.3493       1.4439       1.4848       1.5773       1.4127     148.0586
   17265      21.4075       1.6451       0.0000       2.3423       1.3838       1.4203       1.5234       1.3511     141.5330
   17266      21.4093       1.7030       0.0000       2.3124       1.3687       1.4195       1.4958       1.3591     139.5083
   17267      21.4374       1.7279       0.0000       2.3895       1.3466       1.3914       1.4788       1.3247     149.3899
   17268      21.4640       1.7537       0.0000       2.4233       1.2827       1.3325       1.4171       1.2583     142.7380
   17269      21.4343       1.7874       0.0000       2.4147       1.2662       1.3159       1.3948       1.2552     148.8358
   17270      21.5019       1.8029       0.0000       2.3421       1.3751       1.4252       1.4887       1.3679     156.2227
   17271      21.5290       1.8726       0.0000       2.3724       1.3860       1.4263       1.5187       1.3580     146.6116
   17272      21.4442       1.8467       0.0000       2.2889       1.2687       1.3277       1.4015       1.2576     143.7695
   17273      21.4231       1.8302       0.0000       2.4430       1.2199       1.2769       1.3585       1.2095     148.5715
   17274      21.3854       1.7036       0.0000       2.3447       1.2094       1.2617       1.3554       1.1927     151.9531
   17275      21.3818       1.7160       0.0000       2.4117       1.2188       1.2706       1.3568       1.2069     150.9750
   17276      21.3373       1.7936       0.0000       2.3474       1.2195       1.2820       1.3525       1.2145     132.7687
   17277      21.3290       1.8366       0.0000       2.4107       1.2388       1.3061       1.3833       1.2362     138.6686
   17278      21.3978       1.7895       0.0000       2.4691       1.3667       1.4263       1.5084       1.3647     135.2823
   17279      21.4419       1.8085       0.0000       2.3411       1.2776       1.3392       1.4321       1.2612     137.7131
   17280      21.3218       1.7831       0.0000       2.3936       1.3012       1.3545       1.4412       1.2768     134.8266
   17281      21.4174       1.7961       0.0000       2.3322       1.3359       1.3889       1.4738       1.3179     140.1801
   17282      21.3929       1.8246       0.0000       2.3531       1.3267       1.3854       1.4677       1.3184     140.0604
   17283      21.3803       1.7950       0.0000       2.4577       1.2503       1.2972       1.3842       1.2305     142.4379
   17284      21.3248       1.7897       0.0000       2.3462       1.2317       1.2873       1.3754       1.2249     139.5576
   17285      21.4481       1.7733       0.0000       2.4973       1.2933       1.3489       1.4135       1.2862     145.0294
   17286      21.3528       1.7879       0.0000       2.2859       1.3311       1.3787       1.4597       1.3238     134.3959
   17287      21.3526       1.7782       0.0000       2.4139       1.2924       1.3433       1.4320       1.2830     135.1828
   17288      21.3157       1.8837       0.0000       2.3556       1.3957       1.4420       1.5474       1.3721     129.1985
   17289      21.2767       1.9121       0.0000       2.4316       1.3091       1.3601       1.4425       1.2955     134.0826
   17290      21.3879       1.7958       0.0000       2.3560       1.3166       1.3637       1.4414       1.2982     135.5407
   17291      21.3541       1.7396       0.0000       2.1879       1.4147       1.4781       1.5038       1.4310     143.7837
   17292      21.5088       1.7189       0.0000       2.3428       1.4720       1.5271       1.5766       1.4675     139.1476
   17293      21.3732       1.7172       0.0000       2.4211       1.3922       1.4472       1.5071       1.3862     138.4963
   17294      21.3274       1.7761       0.0000       2.4534       1.4352       1.5082       1.5318       1.4563     138.5796
   17295      21.3764       1.7354       0.0000       2.4415       1.5331       1.5850       1.6431       1.5228     127.3589
   17296      21.4001       1.7100       0.0000       2.3796       1.5766       1.6340       1.6882       1.5691     125.8189
   17297      21.3792       1.7856       0.0000       2.4753       1.6250       1.6811       1.7334       1.6204     142.9304
   17298      21.4229       1.7945       0.0000       2.3311       1.5586       1.6191       1.6594       1.5618     126.3199
   17299      21.5093       1.7282       0.0000       2.3284       1.4400       1.5083       1.5433       1.4457     122.9210
   17300      21.4575       1.7671       0.0000       2.3707       1.5227       1.5821       1.6250       1.5281     164.4123
   17301      21.4257       1.7483       0.0000       2.2745       1.5518       1.6037       1.6794       1.5429     152.1696
   17302      21.3391       1.7509       0.0000       2.3691       1.5063       1.5611       1.6253       1.4954     142.0986
   17303      21.3913       1.8305       0.0000       2.4249       1.6289       1.6760       1.7495       1.6083     143.7992
   17304      21.3638       1.7778       0.0000       2.3733       1.6266       1.6734       1.7363       1.6163     146.9957
   17305      21.3725       1.7688       0.0000       2.4661       1.6550       1.7026       1.7681       1.6350     156.6850
   17306      21.3560       1.7447       0.0000       2.3907       1.6970       1.7512       1.7877       1.6947     142.0406
   17307      21.3871       1.7990       0.0000       2.5026       1.6744       1.7255       1.7772       1.6686     141.5070
   17308      21.3955       1.8185       0.0000       2.5318       1.6816       1.7193       1.7967       1.6661     145.7136
   17309      21.3488       1.7849       0.0000       2.2768       1.6670       1.7098       1.7706       1.6518     147.9336
   17310      21.3161       1.7732       0.0000       2.3757       1.6428       1.6930       1.7558       1.6364     127.2769
   17311      21.3624       1.7396       0.0000       2.3871       1.5455       1.6005       1.6513       1.5421     145.1764
   17312      21.3870       1.7046       0.0000       2.4088       1.4223       1.4661       1.5602       1.4032     148.4329
   17313      21.3685       1.7439       0.0000       2.3480       1.3699       1.4259       1.5120       1.3551     139.5483
   17314      21.3493       1.7271       0.0000       2.3948       1.3411       1.3815       1.4715       1.3183     144.3255
   17315      21.3198       1.7199       0.0000       2.3071       1.3152       1.3395       1.4557       1.2725     142.3850
   17316      21.3618       1.7196       0.0000       2.3583       1.3901       1.4233       1.5247       1.3551     140.6025
   17317      21.2836       1.7030       0.0000       2.3567       1.3493       1.3899       1.4870       1.3250     148.7342
   17318      21.2830       1.7249       0.0000       2.4003       1.3439       1.3903       1.4786       1.3254     136.3400
   17319      21.3329       1.8605       0.0000       2.4268       1.5221       1.5564       1.6615       1.4871     117.4144
